Brain network from Boas2014 image stack via Amira HxSpatialGraph
610 610 660 box dimensions in microns
32 32 32 number of tissue points in x,y,z directions
10	outer bound distance
100	max. segment length
6		maximum number of segments per node
4870	total number of segments
SegName Type StartNode EndNode Diam   Flow[nl/min]    Hd
575 261.799988 332.010010 264.000000
576 415.309998 422.450012 258.000000
577 514.079956 159.460007 208.000000
578 70.209999 228.479996 186.000000
579 103.529999 195.160004 198.000000
580 190.400009 598.569946 194.000000
581 154.699997 606.899963 276.000000
582 536.690002 44.029999 190.000000
583 3.570004 79.730003 260.000000
584 49.980003 168.980011 214.000000
585 583.099976 196.349991 176.000000
586 343.910034 224.910019 160.000000
587 318.919983 163.029999 206.000000
588 398.649963 289.169983 192.000000
589 311.780029 268.940002 176.000000
590 311.780029 349.859985 176.000000
591 335.580017 335.580017 216.000000
592 34.510002 354.619995 174.000000
593 459.340027 433.160034 222.000000
594 460.529968 541.450012 180.000000
595 435.539978 536.690002 198.000000
596 359.380005 84.490005 224.000000
597 543.829956 167.790009 170.000000
598 346.289978 198.730011 206.000000
599 16.660000 308.210022 240.000000
600 147.559998 101.150009 200.000000
601 545.020020 135.660004 192.000000
602 516.459961 340.340027 206.000000
603 102.339996 406.979980 164.000000
604 120.190002 346.289978 172.000000
605 67.830002 433.160034 174.000000
606 154.699997 84.490005 292.000000
607 199.919998 26.180004 314.000000
608 606.899963 235.620010 188.000000
609 408.169983 379.609985 250.000000
610 163.029999 397.460022 254.000000
611 35.699997 113.050003 296.000000
612 160.650009 241.569992 212.000000
613 211.820007 395.080017 184.000000
614 533.119995 188.020004 186.000000
615 266.559998 472.429993 178.000000
616 248.710007 489.089966 252.000000
617 441.489990 608.089966 172.000000
618 358.190002 583.099976 192.000000
619 127.330002 4.760002 212.000000
620 528.359985 262.989990 228.000000
621 45.220001 367.710022 284.000000
622 110.669998 449.820007 198.000000
623 39.270004 546.209961 242.000000
624 353.429993 85.680000 226.000000
625 547.399963 88.060005 264.000000
626 466.479980 134.470001 222.000000
627 374.849976 151.130005 204.000000
628 349.859985 176.119995 202.000000
629 78.540001 13.090004 202.000000
630 297.500000 15.470005 228.000000
631 254.660019 182.070007 246.000000
632 584.289978 222.530014 264.000000
633 316.539978 282.030029 228.000000
634 295.119995 330.820007 240.000000
635 262.989990 467.670044 184.000000
636 529.549988 303.450012 222.000000
637 489.089966 527.169983 196.000000
638 415.309998 55.930000 202.000000
639 468.859985 213.009995 232.000000
640 572.389954 268.940002 212.000000
641 585.479980 310.590027 202.000000
642 468.859985 298.690002 256.000000
643 241.569992 370.090027 288.000000
644 44.029999 486.709961 222.000000
645 195.160004 562.869995 270.000000
646 292.739990 101.150009 208.000000
647 278.460022 132.089996 210.000000
648 213.009995 293.929993 376.000000
649 199.919998 282.030029 234.000000
650 249.899979 462.910034 212.000000
651 123.759995 484.329956 270.000000
652 67.830002 521.219971 232.000000
653 278.460022 566.440002 188.000000
654 276.080017 496.229980 284.000000
655 135.660004 541.450012 314.000000
656 537.880005 204.680008 216.000000
657 42.840004 236.809982 194.000000
658 84.490005 259.419983 308.000000
659 213.009995 398.649963 206.000000
660 471.239990 32.130005 200.000000
661 495.039978 42.840004 264.000000
662 192.779999 211.820007 216.000000
663 240.379990 216.580002 294.000000
664 277.270020 264.179993 380.000000
665 273.700012 577.149963 218.000000
666 548.589966 83.300003 230.000000
667 246.330002 44.029999 226.000000
668 204.680008 74.970001 346.000000
669 539.069946 143.990005 254.000000
670 342.719971 514.079956 232.000000
671 308.210022 555.729980 276.000000
672 462.910034 98.770004 336.000000
673 530.739990 73.779999 322.000000
674 28.560005 142.800003 400.000000
675 505.749939 520.029968 206.000000
676 195.160004 590.239990 214.000000
677 353.429993 185.639999 198.000000
678 608.089966 377.229980 196.000000
679 113.050003 192.779999 236.000000
680 378.419983 378.419983 292.000000
681 368.899963 410.549988 222.000000
682 423.639954 465.289978 260.000000
683 453.389954 92.820007 244.000000
684 127.330002 130.900009 200.000000
685 132.089996 139.230011 208.000000
686 440.299988 534.309998 238.000000
687 415.309998 545.020020 212.000000
688 66.640007 73.779999 214.000000
689 134.470001 134.470001 224.000000
690 334.390015 174.929993 216.000000
691 567.630005 334.390015 288.000000
692 577.149963 543.829956 236.000000
693 53.550003 40.459999 212.000000
694 435.539978 49.980003 254.000000
695 415.309998 98.770004 318.000000
696 372.469971 148.750000 222.000000
697 265.369995 466.479980 320.000000
698 556.919983 550.969971 216.000000
699 549.779968 586.669983 212.000000
700 440.299988 210.629990 216.000000
701 416.500000 218.960007 236.000000
702 391.510010 285.599976 226.000000
703 367.710022 321.299988 264.000000
704 218.960007 417.690002 216.000000
705 474.809998 411.739990 246.000000
706 280.840027 70.209999 246.000000
707 351.049988 108.290009 348.000000
708 133.279999 163.029999 224.000000
709 376.039978 205.869995 270.000000
710 502.179993 176.119995 254.000000
711 523.599976 345.099976 238.000000
712 577.149963 472.429993 242.000000
713 473.619995 608.089966 334.000000
714 352.239990 604.520020 370.000000
715 286.789978 600.950012 220.000000
716 249.899979 115.429993 228.000000
717 280.840027 139.230011 242.000000
718 173.739990 145.179993 320.000000
719 186.830002 196.349991 314.000000
720 568.819946 172.550003 284.000000
721 381.989990 439.109985 290.000000
722 127.330002 8.330002 260.000000
723 72.590004 207.059998 258.000000
724 177.309998 215.389999 216.000000
725 154.699997 242.759995 282.000000
726 535.499939 262.989990 226.000000
727 573.579956 279.649963 284.000000
728 217.770004 435.539978 234.000000
729 403.410034 580.719971 222.000000
730 608.089966 579.529968 320.000000
731 546.209961 584.289978 220.000000
732 335.580017 0.000000 214.000000
733 346.289978 1.190002 364.000000
734 38.080002 116.619995 308.000000
735 72.590004 201.110016 350.000000
736 378.419983 537.880005 344.000000
737 191.589996 517.649963 330.000000
738 201.110016 587.859985 294.000000
739 545.020020 235.620010 374.000000
740 534.309998 213.009995 258.000000
741 446.250000 204.680008 222.000000
742 449.820007 240.379990 218.000000
743 339.149963 321.299988 272.000000
744 334.390015 348.669983 312.000000
745 343.910034 224.910019 328.000000
746 476.000000 261.799988 248.000000
747 546.209961 543.829956 272.000000
748 276.080017 574.770020 280.000000
749 404.599976 284.410034 266.000000
750 247.520004 368.899963 306.000000
751 448.630005 135.660004 342.000000
752 341.530029 128.520004 272.000000
753 378.419983 152.320007 276.000000
754 286.789978 193.969986 226.000000
755 278.460022 193.969986 234.000000
756 492.659973 242.759995 352.000000
757 535.499939 276.080017 222.000000
758 531.929993 264.179993 228.000000
759 347.479980 386.750000 324.000000
760 42.840004 478.380005 242.000000
761 449.820007 608.089966 260.000000
762 600.950012 88.060005 234.000000
763 533.119995 436.729980 306.000000
764 279.649963 58.310005 260.000000
765 247.520004 90.440002 466.000000
766 385.559998 52.360001 242.000000
767 117.809998 317.729980 248.000000
768 552.159973 496.229980 242.000000
769 262.989990 32.130005 388.000000
770 304.640015 16.660000 246.000000
771 238.000015 90.440002 248.000000
772 247.520004 117.809998 230.000000
773 602.139954 417.690002 228.000000
774 605.709961 412.929993 230.000000
775 599.760010 22.610001 280.000000
776 214.199982 128.520004 334.000000
777 336.769958 165.409988 304.000000
778 515.270020 290.359985 292.000000
779 553.349976 393.890015 252.000000
780 465.289978 204.680008 336.000000
781 317.729980 522.409973 364.000000
782 55.930000 541.450012 244.000000
783 182.070007 286.789978 236.000000
784 220.149994 434.349976 346.000000
785 78.540001 516.459961 334.000000
786 42.840004 608.089966 234.000000
787 90.440002 586.669983 256.000000
788 276.080017 190.400009 240.000000
789 421.260010 178.500000 270.000000
790 416.500000 226.099991 276.000000
791 211.820007 282.030029 294.000000
792 161.839996 289.169983 314.000000
793 40.459999 309.399963 236.000000
794 139.230011 397.460022 274.000000
795 49.980003 305.830017 252.000000
796 386.750000 20.230003 246.000000
797 115.429993 190.400009 280.000000
798 120.190002 213.009995 248.000000
799 146.369995 295.119995 256.000000
800 452.200012 341.530029 278.000000
801 536.690002 358.190002 274.000000
802 535.499939 393.890015 386.000000
803 462.910034 525.979980 264.000000
804 434.349976 533.119995 268.000000
805 589.049988 539.069946 276.000000
806 15.470005 305.830017 260.000000
807 15.470005 308.210022 252.000000
808 273.700012 201.110016 248.000000
809 590.239990 466.479980 392.000000
810 41.650002 474.809998 266.000000
811 45.220001 543.829956 244.000000
812 431.969971 58.310005 260.000000
813 280.840027 138.040009 264.000000
814 49.980003 541.450012 250.000000
815 61.880005 545.020020 254.000000
816 309.399963 0.000000 382.000000
817 318.919983 57.120003 320.000000
818 336.769958 67.830002 296.000000
819 437.920044 86.870003 254.000000
820 273.700012 198.730011 262.000000
821 96.389999 229.669998 316.000000
822 134.470001 217.770004 264.000000
823 136.849991 301.070007 254.000000
824 119.000000 318.919983 254.000000
825 242.759995 86.870003 256.000000
826 608.089966 264.179993 252.000000
827 410.549988 301.070007 332.000000
828 414.119995 381.989990 268.000000
829 543.829956 422.450012 306.000000
830 278.460022 528.359985 310.000000
831 33.320000 541.450012 328.000000
832 442.679993 17.850002 302.000000
833 141.610001 298.690002 256.000000
834 84.490005 334.390015 352.000000
835 158.270004 396.269958 262.000000
836 65.449997 565.249939 320.000000
837 284.410034 65.449997 324.000000
838 217.770004 119.000000 358.000000
839 533.119995 143.990005 274.000000
840 589.049988 127.330002 286.000000
841 506.940002 157.080002 270.000000
842 525.979980 224.910019 314.000000
843 474.809998 298.690002 292.000000
844 123.759995 318.919983 274.000000
845 82.110001 381.989990 296.000000
846 321.299988 435.539978 258.000000
847 349.859985 481.950012 292.000000
848 80.919998 186.830002 266.000000
849 95.199997 273.700012 316.000000
850 536.690002 227.289993 320.000000
851 309.399963 420.070007 458.000000
852 352.239990 486.709961 356.000000
853 143.990005 15.470005 336.000000
854 608.089966 298.690002 260.000000
855 32.130005 311.780029 382.000000
856 556.919983 497.419983 276.000000
857 592.619995 195.160004 294.000000
858 437.920044 454.580017 472.000000
859 387.940002 496.229980 278.000000
860 553.349976 83.300003 300.000000
861 292.739990 60.690002 364.000000
862 284.410034 153.509995 312.000000
863 374.849976 335.580017 312.000000
864 259.419983 330.820007 288.000000
865 172.550003 396.269958 296.000000
866 380.799988 483.139954 278.000000
867 387.940002 493.849976 276.000000
868 456.959961 489.089966 266.000000
869 517.649963 0.000000 266.000000
870 502.179993 41.650002 468.000000
871 78.540001 120.190002 366.000000
872 46.410004 462.910034 330.000000
873 27.370003 481.950012 280.000000
874 205.869995 483.139954 324.000000
875 401.030029 412.929993 430.000000
876 458.149963 478.380005 330.000000
877 109.480011 561.679993 316.000000
878 478.380005 521.219971 294.000000
879 409.359985 374.849976 294.000000
880 387.940002 499.799988 280.000000
881 431.969971 529.549988 306.000000
882 140.419998 104.720001 352.000000
883 510.510010 204.680008 368.000000
884 399.840027 208.250015 294.000000
885 98.770004 487.899963 332.000000
886 141.610001 467.670044 276.000000
887 124.949997 489.089966 290.000000
888 198.730011 581.909973 294.000000
889 439.109985 138.040009 344.000000
890 328.440002 316.539978 356.000000
891 530.739990 533.119995 272.000000
892 533.119995 481.950012 314.000000
893 464.099976 579.529968 362.000000
894 547.399963 547.399963 292.000000
895 360.570007 101.150009 508.000000
896 397.460022 97.580002 334.000000
897 531.929993 145.179993 322.000000
898 123.759995 297.500000 334.000000
899 149.940002 342.719971 350.000000
900 540.260010 354.619995 304.000000
901 139.230011 398.649963 280.000000
902 377.229980 157.080002 296.000000
903 416.500000 233.240005 318.000000
904 252.280014 384.369995 340.000000
905 381.989990 485.520020 282.000000
906 579.529968 497.419983 318.000000
907 589.049988 530.739990 332.000000
908 371.280029 546.209961 368.000000
909 161.839996 593.809998 358.000000
910 132.089996 608.089966 298.000000
911 4.760002 34.510002 278.000000
912 22.610001 72.590004 398.000000
913 449.820007 332.010010 294.000000
914 472.429993 408.169983 364.000000
915 154.699997 449.820007 318.000000
916 309.399963 608.089966 278.000000
917 80.919998 64.260002 332.000000
918 104.720001 422.450012 292.000000
919 216.580002 393.890015 406.000000
920 15.470005 552.159973 450.000000
921 408.169983 500.989990 310.000000
922 276.080017 572.389954 300.000000
923 596.190002 36.890007 348.000000
924 339.149963 67.830002 288.000000
925 105.910004 160.650009 318.000000
926 121.380005 195.160004 330.000000
927 164.220001 247.520004 314.000000
928 315.349976 490.279968 374.000000
929 589.049988 186.830002 320.000000
930 572.389954 270.130005 302.000000
931 577.149963 324.869995 362.000000
932 578.339966 107.099991 386.000000
933 266.559998 481.950012 318.000000
934 386.750000 35.699997 376.000000
935 302.260010 295.119995 418.000000
936 254.660019 348.669983 366.000000
937 352.239990 41.650002 348.000000
938 309.399963 260.609985 300.000000
939 547.399963 349.859985 308.000000
940 374.849976 398.649963 424.000000
941 148.750000 478.380005 360.000000
942 495.039978 289.169983 302.000000
943 94.009995 455.770020 392.000000
944 560.489990 570.010010 300.000000
945 543.829956 542.639954 342.000000
946 443.869995 138.040009 424.000000
947 258.229980 307.020020 434.000000
948 534.309998 277.270020 326.000000
949 476.000000 302.260010 368.000000
950 443.869995 260.609985 304.000000
951 459.340027 379.609985 384.000000
952 414.119995 358.190002 362.000000
953 470.049988 479.569946 326.000000
954 491.469971 517.649963 346.000000
955 202.300003 589.049988 300.000000
956 355.809998 235.620010 372.000000
957 376.039978 157.080002 358.000000
958 230.860001 209.440002 400.000000
959 20.230003 178.500000 370.000000
960 123.759995 608.089966 336.000000
961 580.719971 103.529999 364.000000
962 371.280029 259.419983 314.000000
963 335.580017 308.210022 384.000000
964 178.500000 397.460022 306.000000
965 277.270020 571.200012 372.000000
966 435.539978 34.510002 360.000000
967 572.389954 32.130005 336.000000
968 336.769958 165.409988 322.000000
969 441.489990 253.469986 306.000000
970 565.249939 261.799988 442.000000
971 434.349976 590.239990 394.000000
972 461.719971 196.349991 380.000000
973 248.710007 367.710022 324.000000
974 226.099991 339.149963 416.000000
975 184.449997 411.739990 416.000000
976 548.589966 422.450012 362.000000
977 416.500000 504.559998 314.000000
978 433.160034 528.359985 360.000000
979 149.940002 10.710003 346.000000
980 268.940002 185.639999 308.000000
981 186.830002 184.449997 392.000000
982 293.929993 247.520004 366.000000
983 74.970001 257.039978 332.000000
984 550.969971 348.669983 322.000000
985 246.330002 492.659973 432.000000
986 104.720001 33.320000 350.000000
987 359.380005 282.030029 324.000000
988 385.559998 340.340027 384.000000
989 261.799988 387.940002 358.000000
990 349.859985 355.809998 428.000000
991 386.750000 462.910034 366.000000
992 268.940002 489.089966 332.000000
993 511.700012 587.859985 376.000000
994 285.599976 153.509995 332.000000
995 534.309998 226.099991 318.000000
996 525.979980 227.289993 318.000000
997 402.219971 229.669998 334.000000
998 537.880005 468.859985 344.000000
999 583.099976 495.039978 320.000000
1000 389.130005 473.619995 392.000000
1001 95.199997 77.350006 322.000000
1002 182.070007 178.500000 388.000000
1003 123.759995 266.559998 402.000000
1004 193.969986 241.569992 354.000000
1005 183.259995 254.660019 480.000000
1006 142.800003 207.059998 346.000000
1007 207.059998 429.590027 352.000000
1008 145.179993 541.450012 344.000000
1009 500.989990 98.770004 396.000000
1010 167.790009 143.990005 342.000000
1011 76.160004 122.570007 372.000000
1012 531.929993 266.559998 350.000000
1013 417.690002 234.430008 322.000000
1014 264.179993 478.380005 324.000000
1015 589.049988 528.359985 336.000000
1016 579.529968 177.309998 484.000000
1017 173.739990 322.489990 484.000000
1018 172.550003 428.399963 382.000000
1019 24.990002 603.329956 412.000000
1020 317.729980 57.120003 330.000000
1021 104.720001 1.190002 370.000000
1022 547.399963 92.820007 368.000000
1023 529.549988 146.369995 326.000000
1024 312.969971 157.080002 338.000000
1025 418.880005 238.000015 348.000000
1026 458.149963 339.149963 394.000000
1027 264.179993 468.859985 326.000000
1028 72.590004 575.959961 372.000000
1029 211.820007 479.569946 376.000000
1030 308.210022 358.190002 424.000000
1031 246.330002 476.000000 420.000000
1032 464.099976 477.190002 330.000000
1033 470.049988 476.000000 334.000000
1034 521.219971 145.179993 336.000000
1035 534.309998 152.320007 348.000000
1036 119.000000 193.969986 356.000000
1037 466.479980 445.059998 406.000000
1038 91.630005 512.889954 330.000000
1039 213.009995 592.619995 370.000000
1040 41.650002 537.880005 458.000000
1041 320.109985 597.380005 350.000000
1042 293.929993 58.310005 376.000000
1043 272.510010 124.949997 348.000000
